Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
2444,24/05/2023 , 15:20:00,11081,733.7
2445,24/05/2023 , 15:30:00,10747,711.6
2446,24/05/2023 , 15:40:00,10381,687.4
2447,24/05/2023 , 15:50:00,10041,664.9
2448,24/05/2023 , 16:00:00,9648,638.8
2449,24/05/2023 , 16:10:00,9279,614.4
2450,24/05/2023 , 16:20:00,8850,586
2451,24/05/2023 , 16:30:00,8405,556.5
2452,24/05/2023 , 16:40:00,8011,530.4
2453,24/05/2023 , 16:50:00,7548,499.8
2454,24/05/2023 , 17:00:00,7222,478.2
2455,24/05/2023 , 17:10:00,6742,446.4
2456,24/05/2023 , 17:20:00,6283,416
2457,24/05/2023 , 17:30:00,5889,389.9
2458,24/05/2023 , 17:40:00,5422,359
2459,24/05/2023 , 17:50:00,4963,328.6
2460,24/05/2023 , 18:00:00,4463,295.5
2461,24/05/2023 , 18:10:00,3983,263.7
2462,24/05/2023 , 18:20:00,3464,229.4
2463,24/05/2023 , 18:30:00,2931,194.1
2464,24/05/2023 , 18:40:00,2498,165.4
2465,24/05/2023 , 18:50:00,2112,139.8
2466,24/05/2023 , 19:00:00,1757,116.3
2467,24/05/2023 , 19:10:00,1405,93
2468,24/05/2023 , 19:20:00,1103,73
2469,24/05/2023 , 19:30:00,819,54.2
2470,24/05/2023 , 19:40:00,585,38.7
2471,24/05/2023 , 19:50:00,388,25.7
2472,24/05/2023 , 20:00:00,220,14.6
2473,24/05/2023 , 20:10:00,116,7.7
2474,24/05/2023 , 20:20:00,55,3.6
2475,24/05/2023 , 20:30:00,18,1.2
2476,24/05/2023 , 20:40:00,2,0.1
2477,24/05/2023 , 20:50:00,0,0
2478,24/05/2023 , 21:00:00,0,0
2479,24/05/2023 , 21:10:00,0,0
2480,24/05/2023 , 21:20:00,0,0
2481,24/05/2023 , 21:30:00,0,0
2482,24/05/2023 , 21:40:00,0,0
2483,24/05/2023 , 21:50:00,0,0
2484,24/05/2023 , 22:00:00,0,0
2485,24/05/2023 , 22:10:00,0,0
2486,24/05/2023 , 22:20:00,0,0
2487,24/05/2023 , 22:30:00,0,0
2488,24/05/2023 , 22:40:00,0,0
2489,24/05/2023 , 22:50:00,0,0
2490,24/05/2023 , 23:00:00,0,0
2491,24/05/2023 , 23:10:00,0,0
2492,24/05/2023 , 23:20:00,0,0
2493,24/05/2023 , 23:30:00,0,0
2494,24/05/2023 , 23:40:00,0,0
2495,24/05/2023 , 23:50:00,0,0
2496,24/05/2023 , 24:00:00,0,0
2497,25/05/2023 , 00:10:00,0,0
2498,25/05/2023 , 00:20:00,0,0
2499,25/05/2023 , 00:30:00,0,0
2500,25/05/2023 , 00:40:00,0,0
2501,25/05/2023 , 00:50:00,0,0
2502,25/05/2023 , 01:00:00,0,0
2503,25/05/2023 , 01:10:00,0,0
2504,25/05/2023 , 01:20:00,0,0
2505,25/05/2023 , 01:30:00,0,0
2506,25/05/2023 , 01:40:00,0,0
2507,25/05/2023 , 01:50:00,0,0
2508,25/05/2023 , 02:00:00,0,0
2509,25/05/2023 , 02:10:00,0,0
2510,25/05/2023 , 02:20:00,0,0
2511,25/05/2023 , 02:30:00,0,0
2512,25/05/2023 , 02:40:00,0,0
2513,25/05/2023 , 02:50:00,0,0
2514,25/05/2023 , 03:00:00,0,0
2515,25/05/2023 , 03:10:00,0,0
2516,25/05/2023 , 03:20:00,0,0
2517,25/05/2023 , 03:30:00,0,0
2518,25/05/2023 , 03:40:00,0,0
2519,25/05/2023 , 03:50:00,0,0
2520,25/05/2023 , 04:00:00,0,0
2521,25/05/2023 , 04:10:00,0,0
2522,25/05/2023 , 04:20:00,0,0
2523,25/05/2023 , 04:30:00,0,0
2524,25/05/2023 , 04:40:00,0,0
2525,25/05/2023 , 04:50:00,0,0
2526,25/05/2023 , 05:00:00,0,0
2527,25/05/2023 , 05:10:00,0,0
2528,25/05/2023 , 05:20:00,0,0
2529,25/05/2023 , 05:30:00,0,0
2530,25/05/2023 , 05:40:00,5,0.3
2531,25/05/2023 , 05:50:00,22,1.5
2532,25/05/2023 , 06:00:00,44,2.9
2533,25/05/2023 , 06:10:00,71,4.7
2534,25/05/2023 , 06:20:00,99,6.6
2535,25/05/2023 , 06:30:00,125,8.3
2536,25/05/2023 , 06:40:00,149,9.9
2537,25/05/2023 , 06:50:00,170,11.3
2538,25/05/2023 , 07:00:00,189,12.5
2539,25/05/2023 , 07:10:00,216,14.3
2540,25/05/2023 , 07:20:00,250,16.6
2541,25/05/2023 , 07:30:00,269,17.8
2542,25/05/2023 , 07:40:00,278,18.4
2543,25/05/2023 , 07:50:00,323,21.4
2544,25/05/2023 , 08:00:00,353,23.4
2545,25/05/2023 , 08:10:00,300,19.9
2546,25/05/2023 , 08:20:00,302,20
2547,25/05/2023 , 08:30:00,305,20.2
2548,25/05/2023 , 08:40:00,310,20.5
2549,25/05/2023 , 08:50:00,317,21
2550,25/05/2023 , 09:00:00,324,21.5
2551,25/05/2023 , 09:10:00,327,21.7
2552,25/05/2023 , 09:20:00,332,22
2553,25/05/2023 , 09:30:00,334,22.1
2554,25/05/2023 , 09:40:00,340,22.5
2555,25/05/2023 , 09:50:00,345,22.8
2556,25/05/2023 , 10:00:00,349,23.1
2557,25/05/2023 , 10:10:00,355,23.5
2558,25/05/2023 , 10:20:00,367,24.3
2559,25/05/2023 , 10:30:00,377,25
2560,25/05/2023 , 10:40:00,390,25.8
2561,25/05/2023 , 10:50:00,405,26.8
2562,25/05/2023 , 11:00:00,422,27.9
2563,25/05/2023 , 11:10:00,440,29.1
2564,25/05/2023 , 11:20:00,459,30.4
2565,25/05/2023 , 11:30:00,471,31.2
2566,25/05/2023 , 11:40:00,494,32.7
2567,25/05/2023 , 11:50:00,509,33.7
2568,25/05/2023 , 12:00:00,534,35.4
2569,25/05/2023 , 12:10:00,565,37.4
2570,25/05/2023 , 12:20:00,623,41.3
2571,25/05/2023 , 12:30:00,667,44.2
2572,25/05/2023 , 12:40:00,704,46.6
2573,25/05/2023 , 12:50:00,747,49.5
2574,25/05/2023 , 13:00:00,770,51
2575,25/05/2023 , 13:10:00,791,52.4
2576,25/05/2023 , 13:20:00,840,55.6
2577,25/05/2023 , 13:30:00,900,59.6
2578,25/05/2023 , 13:40:00,957,63.4
2579,25/05/2023 , 13:50:00,1003,66.4
2580,25/05/2023 , 14:00:00,1081,71.6
2581,25/05/2023 , 14:10:00,1149,76.1
2582,25/05/2023 , 14:20:00,3668,242.9
2583,25/05/2023 , 14:30:00,11881,786.7
2584,25/05/2023 , 14:40:00,11706,775.1
2585,25/05/2023 , 14:50:00,11294,747.8
2586,25/05/2023 , 15:00:00,9798,648.8
2587,25/05/2023 , 15:10:00,10915,722.7
2588,25/05/2023 , 15:20:00,10558,699.1
2589,25/05/2023 , 15:30:00,10268,679.9
2590,25/05/2023 , 15:40:00,9747,645.4
2591,25/05/2023 , 15:50:00,9506,629.4
2592,25/05/2023 , 16:00:00,9053,599.4
2593,25/05/2023 , 16:10:00,8724,577.7
2594,25/05/2023 , 16:20:00,8283,548.5
2595,25/05/2023 , 16:30:00,7746,512.9
2596,25/05/2023 , 16:40:00,7410,490.7
2597,25/05/2023 , 16:50:00,7189,476
2598,25/05/2023 , 17:00:00,6803,450.5
2599,25/05/2023 , 17:10:00,6519,431.7
2600,25/05/2023 , 17:20:00,6168,408.4
2601,25/05/2023 , 17:30:00,5543,367
2602,25/05/2023 , 17:40:00,4301,284.8
2603,25/05/2023 , 17:50:00,4294,284.3
2604,25/05/2023 , 18:00:00,3482,230.6
2605,25/05/2023 , 18:10:00,2980,197.3
2606,25/05/2023 , 18:20:00,2546,168.6
2607,25/05/2023 , 18:30:00,1640,108.6
2608,25/05/2023 , 18:40:00,1291,85.5
2609,25/05/2023 , 18:50:00,768,50.9
2610,25/05/2023 , 19:00:00,781,51.7
2611,25/05/2023 , 19:10:00,864,57.2
2612,25/05/2023 , 19:20:00,659,43.6
2613,25/05/2023 , 19:30:00,505,33.4
2614,25/05/2023 , 19:40:00,380,25.2
2615,25/05/2023 , 19:50:00,224,14.8
2616,25/05/2023 , 20:00:00,129,8.5
2617,25/05/2023 , 20:10:00,74,4.9
2618,25/05/2023 , 20:20:00,35,2.3
2619,25/05/2023 , 20:30:00,13,0.9
2620,25/05/2023 , 20:40:00,2,0.1
2621,25/05/2023 , 20:50:00,0,0
2622,25/05/2023 , 21:00:00,0,0
2623,25/05/2023 , 21:10:00,0,0
2624,25/05/2023 , 21:20:00,0,0
2625,25/05/2023 , 21:30:00,0,0
2626,25/05/2023 , 21:40:00,0,0
2627,25/05/2023 , 21:50:00,0,0
2628,25/05/2023 , 22:00:00,0,0
2629,25/05/2023 , 22:10:00,0,0
2630,25/05/2023 , 22:20:00,0,0
2631,25/05/2023 , 22:30:00,0,0
2632,25/05/2023 , 22:40:00,0,0
2633,25/05/2023 , 22:50:00,0,0
2634,25/05/2023 , 23:00:00,0,0
2635,25/05/2023 , 23:10:00,0,0
2636,25/05/2023 , 23:20:00,0,0
2637,25/05/2023 , 23:30:00,0,0
2638,25/05/2023 , 23:40:00,0,0
2639,25/05/2023 , 23:50:00,0,0
2640,25/05/2023 , 24:00:00,0,0
2641,26/05/2023 , 00:10:00,0,0
2642,26/05/2023 , 00:20:00,0,0
2643,26/05/2023 , 00:30:00,0,0
2644,26/05/2023 , 00:40:00,0,0
2645,26/05/2023 , 00:50:00,0,0
2646,26/05/2023 , 01:00:00,0,0
2647,26/05/2023 , 01:10:00,0,0
2648,26/05/2023 , 01:20:00,0,0
2649,26/05/2023 , 01:30:00,0,0
2650,26/05/2023 , 01:40:00,0,0
2651,26/05/2023 , 01:50:00,0,0
2652,26/05/2023 , 02:00:00,0,0
2653,26/05/2023 , 02:10:00,0,0
2654,26/05/2023 , 02:20:00,0,0
2655,26/05/2023 , 02:30:00,0,0
2656,26/05/2023 , 02:40:00,0,0
2657,26/05/2023 , 02:50:00,0,0
2658,26/05/2023 , 03:00:00,0,0
2659,26/05/2023 , 03:10:00,0,0
2660,26/05/2023 , 03:20:00,0,0
2661,26/05/2023 , 03:30:00,0,0
2662,26/05/2023 , 03:40:00,0,0
2663,26/05/2023 , 03:50:00,0,0
2664,26/05/2023 , 04:00:00,0,0
2665,26/05/2023 , 04:10:00,0,0
2666,26/05/2023 , 04:20:00,0,0
2667,26/05/2023 , 04:30:00,0,0
2668,26/05/2023 , 04:40:00,0,0
2669,26/05/2023 , 04:50:00,0,0
2670,26/05/2023 , 05:00:00,0,0
2671,26/05/2023 , 05:10:00,0,0
2672,26/05/2023 , 05:20:00,0,0
2673,26/05/2023 , 05:30:00,0,0
2674,26/05/2023 , 05:40:00,6,0.4
2675,26/05/2023 , 05:50:00,22,1.5
2676,26/05/2023 , 06:00:00,46,3
2677,26/05/2023 , 06:10:00,87,5.8
2678,26/05/2023 , 06:20:00,154,10.2
2679,26/05/2023 , 06:30:00,200,13.2
2680,26/05/2023 , 06:40:00,228,15.1
2681,26/05/2023 , 06:50:00,270,17.9
2682,26/05/2023 , 07:00:00,312,20.7
2683,26/05/2023 , 07:10:00,286,18.9
2684,26/05/2023 , 07:20:00,267,17.7
2685,26/05/2023 , 07:30:00,257,17
2686,26/05/2023 , 07:40:00,261,17.3
2687,26/05/2023 , 07:50:00,265,17.5
2688,26/05/2023 , 08:00:00,269,17.8
2689,26/05/2023 , 08:10:00,275,18.2
2690,26/05/2023 , 08:20:00,283,18.7
2691,26/05/2023 , 08:30:00,290,19.2
2692,26/05/2023 , 08:40:00,297,19.7
2693,26/05/2023 , 08:50:00,311,20.6
2694,26/05/2023 , 09:00:00,320,21.2
2695,26/05/2023 , 09:10:00,328,21.7
2696,26/05/2023 , 09:20:00,337,22.3
2697,26/05/2023 , 09:30:00,346,22.9
2698,26/05/2023 , 09:40:00,352,23.3
2699,26/05/2023 , 09:50:00,351,23.2
2700,26/05/2023 , 10:00:00,355,23.5
2701,26/05/2023 , 10:10:00,365,24.2
2702,26/05/2023 , 10:20:00,378,25
2703,26/05/2023 , 10:30:00,380,25.2
2704,26/05/2023 , 10:40:00,391,25.9
2705,26/05/2023 , 10:50:00,396,26.2
2706,26/05/2023 , 11:00:00,409,27.1
2707,26/05/2023 , 11:10:00,424,28.1
2708,26/05/2023 , 11:20:00,440,29.1
2709,26/05/2023 , 11:30:00,459,30.4
2710,26/05/2023 , 11:40:00,485,32.1
2711,26/05/2023 , 11:50:00,503,33.3
2712,26/05/2023 , 12:00:00,537,35.6
2713,26/05/2023 , 12:10:00,589,39
2714,26/05/2023 , 12:20:00,916,60.7
2715,26/05/2023 , 12:30:00,1191,78.9
2716,26/05/2023 , 12:40:00,985,65.2
2717,26/05/2023 , 12:50:00,720,47.7
2718,26/05/2023 , 13:00:00,321,21.3
2719,26/05/2023 , 13:10:00,273,18.1
2720,26/05/2023 , 13:20:00,619,41
2721,26/05/2023 , 13:30:00,3357,222.3
2722,26/05/2023 , 13:40:00,6634,439.3
2723,26/05/2023 , 13:50:00,11528,763.3
2724,26/05/2023 , 14:00:00,10736,710.9
2725,26/05/2023 , 14:10:00,10733,710.7
2726,26/05/2023 , 14:20:00,10996,728.1
2727,26/05/2023 , 14:30:00,10524,696.8
2728,26/05/2023 , 14:40:00,11447,758
2729,26/05/2023 , 14:50:00,5762,381.5
2730,26/05/2023 , 15:00:00,3762,249.1
2731,26/05/2023 , 15:10:00,8280,548.3
2732,26/05/2023 , 15:20:00,7122,471.6
2733,26/05/2023 , 15:30:00,4893,324
2734,26/05/2023 , 15:40:00,6518,431.6
2735,26/05/2023 , 15:50:00,9598,635.5
2736,26/05/2023 , 16:00:00,7004,463.8
2737,26/05/2023 , 16:10:00,4055,268.5
2738,26/05/2023 , 16:20:00,4126,273.2
2739,26/05/2023 , 16:30:00,2921,193.4
2740,26/05/2023 , 16:40:00,1094,72.4
2741,26/05/2023 , 16:50:00,596,39.5
2742,26/05/2023 , 17:00:00,477,31.6
2743,26/05/2023 , 17:10:00,468,31
2744,26/05/2023 , 17:20:00,504,33.4
2745,26/05/2023 , 17:30:00,478,31.7
2746,26/05/2023 , 17:40:00,556,36.8
2747,26/05/2023 , 17:50:00,840,55.6
2748,26/05/2023 , 18:00:00,1078,71.4
2749,26/05/2023 , 18:10:00,1086,71.9
2750,26/05/2023 , 18:20:00,1007,66.7
2751,26/05/2023 , 18:30:00,1096,72.6
2752,26/05/2023 , 18:40:00,1273,84.3
2753,26/05/2023 , 18:50:00,1401,92.8
2754,26/05/2023 , 19:00:00,1466,97.1
2755,26/05/2023 , 19:10:00,1187,78.6
2756,26/05/2023 , 19:20:00,960,63.6
2757,26/05/2023 , 19:30:00,775,51.3
2758,26/05/2023 , 19:40:00,652,43.2
2759,26/05/2023 , 19:50:00,511,33.8
2760,26/05/2023 , 20:00:00,326,21.6
2761,26/05/2023 , 20:10:00,183,12.1
2762,26/05/2023 , 20:20:00,82,5.4
2763,26/05/2023 , 20:30:00,31,2.1
2764,26/05/2023 , 20:40:00,8,0.5
2765,26/05/2023 , 20:50:00,0,0
2766,26/05/2023 , 21:00:00,0,0
2767,26/05/2023 , 21:10:00,0,0
2768,26/05/2023 , 21:20:00,0,0
2769,26/05/2023 , 21:30:00,0,0
2770,26/05/2023 , 21:40:00,0,0
2771,26/05/2023 , 21:50:00,0,0
2772,26/05/2023 , 22:00:00,0,0
2773,26/05/2023 , 22:10:00,0,0
2774,26/05/2023 , 22:20:00,0,0
2775,26/05/2023 , 22:30:00,0,0
2776,26/05/2023 , 22:40:00,0,0
2777,26/05/2023 , 22:50:00,0,0
2778,26/05/2023 , 23:00:00,0,0
2779,26/05/2023 , 23:10:00,0,0
2780,26/05/2023 , 23:20:00,0,0
2781,26/05/2023 , 23:30:00,0,0
2782,26/05/2023 , 23:40:00,0,0
2783,26/05/2023 , 23:50:00,0,0
2784,26/05/2023 , 24:00:00,0,0
2785,27/05/2023 , 00:10:00,0,0
2786,27/05/2023 , 00:20:00,0,0
2787,27/05/2023 , 00:30:00,0,0
2788,27/05/2023 , 00:40:00,0,0
2789,27/05/2023 , 00:50:00,0,0
2790,27/05/2023 , 01:00:00,0,0
2791,27/05/2023 , 01:10:00,0,0
2792,27/05/2023 , 01:20:00,0,0
2793,27/05/2023 , 01:30:00,0,0
2794,27/05/2023 , 01:40:00,0,0
2795,27/05/2023 , 01:50:00,0,0
2796,27/05/2023 , 02:00:00,0,0
2797,27/05/2023 , 02:10:00,0,0
2798,27/05/2023 , 02:20:00,0,0
2799,27/05/2023 , 02:30:00,0,0
2800,27/05/2023 , 02:40:00,0,0
2801,27/05/2023 , 02:50:00,0,0
2802,27/05/2023 , 03:00:00,0,0
2803,27/05/2023 , 03:10:00,0,0
2804,27/05/2023 , 03:20:00,0,0
2805,27/05/2023 , 03:30:00,0,0
2806,27/05/2023 , 03:40:00,0,0
2807,27/05/2023 , 03:50:00,0,0
2808,27/05/2023 , 04:00:00,0,0
2809,27/05/2023 , 04:10:00,0,0
2810,27/05/2023 , 04:20:00,0,0
2811,27/05/2023 , 04:30:00,0,0
2812,27/05/2023 , 04:40:00,0,0
2813,27/05/2023 , 04:50:00,0,0
2814,27/05/2023 , 05:00:00,0,0
2815,27/05/2023 , 05:10:00,0,0
2816,27/05/2023 , 05:20:00,0,0
2817,27/05/2023 , 05:30:00,5,0.3
2818,27/05/2023 , 05:40:00,29,1.9
2819,27/05/2023 , 05:50:00,75,5
2820,27/05/2023 , 06:00:00,140,9.3
2821,27/05/2023 , 06:10:00,217,14.4
2822,27/05/2023 , 06:20:00,295,19.5
2823,27/05/2023 , 06:30:00,367,24.3
2824,27/05/2023 , 06:40:00,435,28.8
2825,27/05/2023 , 06:50:00,494,32.7
2826,27/05/2023 , 07:00:00,544,36
2827,27/05/2023 , 07:10:00,593,39.3
2828,27/05/2023 , 07:20:00,657,43.5
2829,27/05/2023 , 07:30:00,717,47.5
2830,27/05/2023 , 07:40:00,705,46.7
2831,27/05/2023 , 07:50:00,736,48.7
2832,27/05/2023 , 08:00:00,772,51.1
2833,27/05/2023 , 08:10:00,803,53.2
2834,27/05/2023 , 08:20:00,849,56.2
2835,27/05/2023 , 08:30:00,896,59.3
2836,27/05/2023 , 08:40:00,919,60.9
2837,27/05/2023 , 08:50:00,936,62
2838,27/05/2023 , 09:00:00,957,63.4
2839,27/05/2023 , 09:10:00,1036,68.6
2840,27/05/2023 , 09:20:00,1070,70.8
2841,27/05/2023 , 09:30:00,1189,78.7
2842,27/05/2023 , 09:40:00,1363,90.3
2843,27/05/2023 , 09:50:00,1597,105.7
2844,27/05/2023 , 10:00:00,2126,140.8
2845,27/05/2023 , 10:10:00,3169,209.8
2846,27/05/2023 , 10:20:00,3707,245.5
2847,27/05/2023 , 10:30:00,6735,446
2848,27/05/2023 , 10:40:00,8658,573.3
2849,27/05/2023 , 10:50:00,4968,329
2850,27/05/2023 , 11:00:00,7402,490.1
2851,27/05/2023 , 11:10:00,6057,401.1
2852,27/05/2023 , 11:20:00,7939,525.7
2853,27/05/2023 , 11:30:00,8680,574.7
2854,27/05/2023 , 11:40:00,12557,831.5
2855,27/05/2023 , 11:50:00,12481,826.4
2856,27/05/2023 , 12:00:00,12642,837.1
2857,27/05/2023 , 12:10:00,12389,820.3
2858,27/05/2023 , 12:20:00,12365,818.7
2859,27/05/2023 , 12:30:00,12461,825.1
2860,27/05/2023 , 12:40:00,12610,835
2861,27/05/2023 , 12:50:00,12614,835.2
2862,27/05/2023 , 13:00:00,12480,826.4
2863,27/05/2023 , 13:10:00,12471,825.8
2864,27/05/2023 , 13:20:00,12466,825.4
2865,27/05/2023 , 13:30:00,12443,823.9
2866,27/05/2023 , 13:40:00,12156,804.9
2867,27/05/2023 , 13:50:00,11951,791.3
2868,27/05/2023 , 14:00:00,11787,780.5
2869,27/05/2023 , 14:10:00,11706,775.1
2870,27/05/2023 , 14:20:00,11461,758.9
2871,27/05/2023 , 14:30:00,11372,753
2872,27/05/2023 , 14:40:00,10993,727.9
2873,27/05/2023 , 14:50:00,10887,720.9
2874,27/05/2023 , 15:00:00,10494,694.9
2875,27/05/2023 , 15:10:00,10101,668.8
2876,27/05/2023 , 15:20:00,9906,655.9
2877,27/05/2023 , 15:30:00,9797,648.7
2878,27/05/2023 , 15:40:00,9351,619.2
2879,27/05/2023 , 15:50:00,8960,593.3
2880,27/05/2023 , 16:00:00,8636,571.8
2881,27/05/2023 , 16:10:00,8051,533.1
2882,27/05/2023 , 16:20:00,7677,508.3
2883,27/05/2023 , 16:30:00,7400,490
2884,27/05/2023 , 16:40:00,6997,463.3
2885,27/05/2023 , 16:50:00,6688,442.8
2886,27/05/2023 , 17:00:00,6358,421
2887,27/05/2023 , 17:10:00,5880,389.3
2888,27/05/2023 , 17:20:00,5544,367.1
2889,27/05/2023 , 17:30:00,5082,336.5
2890,27/05/2023 , 17:40:00,4724,312.8
2891,27/05/2023 , 17:50:00,4253,281.6
2892,27/05/2023 , 18:00:00,3893,257.8
2893,27/05/2023 , 18:10:00,3433,227.3
2894,27/05/2023 , 18:20:00,3079,203.9
2895,27/05/2023 , 18:30:00,2797,185.2
2896,27/05/2023 , 18:40:00,2347,155.4
2897,27/05/2023 , 18:50:00,1868,123.7
2898,27/05/2023 , 19:00:00,1455,96.3
2899,27/05/2023 , 19:10:00,1119,74.1
2900,27/05/2023 , 19:20:00,1111,73.6
2901,27/05/2023 , 19:30:00,787,52.1
2902,27/05/2023 , 19:40:00,385,25.5
2903,27/05/2023 , 19:50:00,231,15.3
2904,27/05/2023 , 20:00:00,175,11.6
2905,27/05/2023 , 20:10:00,126,8.3
2906,27/05/2023 , 20:20:00,67,4.4
2907,27/05/2023 , 20:30:00,27,1.8
2908,27/05/2023 , 20:40:00,5,0.3
2909,27/05/2023 , 20:50:00,0,0
2910,27/05/2023 , 21:00:00,0,0
2911,27/05/2023 , 21:10:00,0,0
2912,27/05/2023 , 21:20:00,0,0
2913,27/05/2023 , 21:30:00,0,0
2914,27/05/2023 , 21:40:00,0,0
2915,27/05/2023 , 21:50:00,0,0
2916,27/05/2023 , 22:00:00,0,0
2917,27/05/2023 , 22:10:00,0,0
2918,27/05/2023 , 22:20:00,0,0
2919,27/05/2023 , 22:30:00,0,0
2920,27/05/2023 , 22:40:00,0,0
2921,27/05/2023 , 22:50:00,0,0
2922,27/05/2023 , 23:00:00,0,0
2923,27/05/2023 , 23:10:00,0,0
2924,27/05/2023 , 23:20:00,0,0
2925,27/05/2023 , 23:30:00,0,0
2926,27/05/2023 , 23:40:00,0,0
2927,27/05/2023 , 23:50:00,0,0
2928,27/05/2023 , 24:00:00,0,0
2929,28/05/2023 , 00:10:00,0,0
2930,28/05/2023 , 00:20:00,0,0
2931,28/05/2023 , 00:30:00,0,0
2932,28/05/2023 , 00:40:00,0,0
2933,28/05/2023 , 00:50:00,0,0
2934,28/05/2023 , 01:00:00,0,0
2935,28/05/2023 , 01:10:00,0,0
2936,28/05/2023 , 01:20:00,0,0
2937,28/05/2023 , 01:30:00,0,0
2938,28/05/2023 , 01:40:00,0,0
2939,28/05/2023 , 01:50:00,0,0
2940,28/05/2023 , 02:00:00,0,0
2941,28/05/2023 , 02:10:00,0,0
2942,28/05/2023 , 02:20:00,0,0
2943,28/05/2023 , 02:30:00,0,0
2944,28/05/2023 , 02:40:00,0,0
2945,28/05/2023 , 02:50:00,0,0
2946,28/05/2023 , 03:00:00,0,0
2947,28/05/2023 , 03:10:00,0,0
2948,28/05/2023 , 03:20:00,0,0
2949,28/05/2023 , 03:30:00,0,0
2950,28/05/2023 , 03:40:00,0,0
2951,28/05/2023 , 03:50:00,0,0
2952,28/05/2023 , 04:00:00,0,0
2953,28/05/2023 , 04:10:00,0,0
2954,28/05/2023 , 04:20:00,0,0
2955,28/05/2023 , 04:30:00,0,0
2956,28/05/2023 , 04:40:00,0,0
2957,28/05/2023 , 04:50:00,0,0
2958,28/05/2023 , 05:00:00,0,0
2959,28/05/2023 , 05:10:00,0,0
2960,28/05/2023 , 05:20:00,0,0
2961,28/05/2023 , 05:30:00,4,0.3
2962,28/05/2023 , 05:40:00,27,1.8
2963,28/05/2023 , 05:50:00,68,4.5
2964,28/05/2023 , 06:00:00,135,8.9
2965,28/05/2023 , 06:10:00,239,15.8
2966,28/05/2023 , 06:20:00,396,26.2
2967,28/05/2023 , 06:30:00,582,38.5
2968,28/05/2023 , 06:40:00,646,42.8
2969,28/05/2023 , 06:50:00,653,43.2
2970,28/05/2023 , 07:00:00,714,47.3
2971,28/05/2023 , 07:10:00,733,48.5
2972,28/05/2023 , 07:20:00,794,52.6
2973,28/05/2023 , 07:30:00,924,61.2
2974,28/05/2023 , 07:40:00,1054,69.8
2975,28/05/2023 , 07:50:00,1156,76.5
2976,28/05/2023 , 08:00:00,1113,73.7
2977,28/05/2023 , 08:10:00,1172,77.6
2978,28/05/2023 , 08:20:00,1329,88
2979,28/05/2023 , 08:30:00,1814,120.1
2980,28/05/2023 , 08:40:00,1895,125.5
2981,28/05/2023 , 08:50:00,1535,101.6
2982,28/05/2023 , 09:00:00,1646,109
2983,28/05/2023 , 09:10:00,2050,135.7
2984,28/05/2023 , 09:20:00,1900,125.8
2985,28/05/2023 , 09:30:00,1667,110.4
2986,28/05/2023 , 09:40:00,1829,121.1
2987,28/05/2023 , 09:50:00,1823,120.7
2988,28/05/2023 , 10:00:00,1909,126.4
2989,28/05/2023 , 10:10:00,2368,156.8
2990,28/05/2023 , 10:20:00,2914,193
2991,28/05/2023 , 10:30:00,5820,385.4
2992,28/05/2023 , 10:40:00,9279,614.4
2993,28/05/2023 , 10:50:00,10030,664.1
2994,28/05/2023 , 11:00:00,10487,694.4
2995,28/05/2023 , 11:10:00,10831,717.2
2996,28/05/2023 , 11:20:00,11077,733.5
2997,28/05/2023 , 11:30:00,11327,750
2998,28/05/2023 , 11:40:00,11877,786.4
2999,28/05/2023 , 11:50:00,11986,793.7
3000,28/05/2023 , 12:00:00,12040,797.2
3001,28/05/2023 , 12:10:00,12211,808.6
3002,28/05/2023 , 12:20:00,12273,812.7
3003,28/05/2023 , 12:30:00,12221,809.2
3004,28/05/2023 , 12:40:00,12341,817.2
3005,28/05/2023 , 12:50:00,12338,817
3006,28/05/2023 , 13:00:00,12326,816.2
3007,28/05/2023 , 13:10:00,12184,806.8
3008,28/05/2023 , 13:20:00,12268,812.3
3009,28/05/2023 , 13:30:00,12122,802.7
3010,28/05/2023 , 13:40:00,12094,800.8
3011,28/05/2023 , 13:50:00,12015,795.6
3012,28/05/2023 , 14:00:00,11792,780.8
3013,28/05/2023 , 14:10:00,11658,771.9
3014,28/05/2023 , 14:20:00,11452,758.3
3015,28/05/2023 , 14:30:00,11377,753.3
3016,28/05/2023 , 14:40:00,11126,736.7
3017,28/05/2023 , 14:50:00,10870,719.8
3018,28/05/2023 , 15:00:00,10637,704.3
3019,28/05/2023 , 15:10:00,10335,684.3
3020,28/05/2023 , 15:20:00,9910,656.2
3021,28/05/2023 , 15:30:00,9642,638.4
3022,28/05/2023 , 15:40:00,9396,622.2
3023,28/05/2023 , 15:50:00,8973,594.1
3024,28/05/2023 , 16:00:00,8645,572.4
3025,28/05/2023 , 16:10:00,8149,539.6
3026,28/05/2023 , 16:20:00,7816,517.5
3027,28/05/2023 , 16:30:00,7428,491.8
3028,28/05/2023 , 16:40:00,7002,463.6
3029,28/05/2023 , 16:50:00,6648,440.2
3030,28/05/2023 , 17:00:00,6226,412.3
3031,28/05/2023 , 17:10:00,5820,385.4
3032,28/05/2023 , 17:20:00,5464,361.8
3033,28/05/2023 , 17:30:00,5083,336.6
3034,28/05/2023 , 17:40:00,4652,308
3035,28/05/2023 , 17:50:00,4243,280.9
3036,28/05/2023 , 18:00:00,3829,253.5
